mysql> source /Users/hariskaterelos/Documents/hospital-db-management/queries/1.sql
Query OK, 0 rows affected (0.01 sec)

mysql> select * from query_1;
+----------+------+----------+--------------------------+-------------------+-----------------+--------------------+----------------+
| tmima_id | etos | kod_ken  | asfalistikos_foreas      | arithmos_nosilion | synoliko_vasiko | synoliko_prostheto | synoliko_esoda |
|       17 | 2024 | Δ22Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          965.00 |             772.00 |        1737.00 |
|       17 | 2024 | Ε06Χβ    | ΙΚΑ-ΕΦΚΑ                 |                 1 |        15548.00 |               0.00 |       15548.00 |
|       17 | 2024 | Ε11Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |        10704.00 |               0.00 |       10704.00 |
|       17 | 2024 | Κ16Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1118.00 |            5590.00 |        6708.00 |
|       17 | 2024 | Κ17Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2617.00 |           31404.00 |       34021.00 |
|       17 | 2024 | Κ33Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         3132.00 |               0.00 |        3132.00 |
|       17 | 2024 | Κ33Χ     | ΙΚΑ-ΕΦΚΑ                 |                 2 |         1338.00 |            1070.40 |        2408.40 |
|       17 | 2024 | Μ01Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         9606.00 |            4116.87 |       13722.87 |
|       17 | 2024 | Μ19Χ     | ΤΣΑΥ                     |                 1 |         1904.00 |            2856.00 |        4760.00 |
|       17 | 2024 | Μ72Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1681.00 |             186.78 |        1867.78 |
|       17 | 2024 | Μ77Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2257.00 |               0.00 |        2257.00 |
|       17 | 2024 | Ξ01Α     | ΕΟΠΥΥ                    |                 1 |         3476.00 |             993.14 |        4469.14 |
|       17 | 2024 | Ο17Α     | ΟΑΕΕ-ΕΦΚΑ                |                 1 |         2423.00 |               0.00 |        2423.00 |
|       17 | 2024 | Π27Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          988.00 |             494.00 |        1482.00 |
|       17 | 2024 | Π50Μ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |         3408.00 |            2839.95 |        6247.95 |
|       17 | 2024 | Ρ20Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2514.00 |               0.00 |        2514.00 |
|       17 | 2024 | Υ04Μ     | ΕΟΠΥΥ                    |                 1 |         4355.00 |               0.00 |        4355.00 |
|       17 | 2024 | Υ08Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          631.00 |            3470.50 |        4101.50 |
|       17 | 2024 | Υ25Χ     | ΙΚΑ-ΕΦΚΑ                 |                 2 |          810.00 |            4050.00 |        4860.00 |
|       17 | 2024 | Υ27Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          358.00 |            2148.00 |        2506.00 |
|       17 | 2024 | Φ01Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |        12204.00 |               0.00 |       12204.00 |
|       17 | 2024 | Φ04Χ     | ΙΚΑ-ΕΦΚΑ                 |                 2 |        11116.00 |            3031.62 |       14147.62 |
|       17 | 2024 | Φ10Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1472.00 |           14720.00 |       16192.00 |
|       17 | 2024 | Ω03Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1281.00 |            4483.50 |        5764.50 |
|       17 | 2024 | Ω05Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1859.00 |            8365.50 |       10224.50 |
|       17 | 2024 | Ω36Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          243.00 |            1701.00 |        1944.00 |
|       17 | 2025 | Α20Χ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |         7914.00 |               0.00 |        7914.00 |
|       17 | 2025 | Α29Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          397.00 |             992.50 |        1389.50 |
|       17 | 2025 | Β01Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2892.00 |            4338.00 |        7230.00 |
|       17 | 2025 | Δ12Χα    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         3097.00 |               0.00 |        3097.00 |
|       17 | 2025 | Θ04Χ     | ΙΚΑ-ΕΦΚΑ                 |                 2 |         5696.00 |           17088.00 |       22784.00 |
|       17 | 2025 | Θ08Α     | ΕΟΠΥΥ                    |                 1 |          952.00 |            8568.00 |        9520.00 |
|       17 | 2025 | Θ21Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2599.00 |               0.00 |        2599.00 |
|       17 | 2025 | Ι22Χ     | ΕΟΠΥΥ                    |                 1 |          366.00 |            4026.00 |        4392.00 |
|       17 | 2025 | Ι22Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          366.00 |            1830.00 |        2196.00 |
|       17 | 2025 | Ι23Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          576.00 |             576.00 |        1152.00 |
|       17 | 2025 | Κ32Α     | ΙΚΑ-ΕΦΚΑ                 |                 3 |         3129.00 |           15645.00 |       18774.00 |
|       17 | 2025 | Κ40Μ     | ΕΟΠΥΥ                    |                 3 |         6000.00 |               0.00 |        6000.00 |
|       17 | 2025 | Κ45Μα    | ΕΟΠΥΥ                    |                 1 |         2428.00 |               0.00 |        2428.00 |
|       17 | 2025 | Λ01Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2171.00 |            1860.84 |        4031.84 |
|       17 | 2025 | Μ02Μ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |        27330.00 |               0.00 |       27330.00 |
|       17 | 2025 | Μ07Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         5235.00 |               0.00 |        5235.00 |
|       17 | 2025 | Μ10Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         3391.00 |               0.00 |        3391.00 |
|       17 | 2025 | Μ20Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1286.00 |            5787.00 |        7073.00 |
|       17 | 2025 | Μ63Μ     | ΕΟΠΥΥ                    |                 2 |         2396.00 |               0.00 |        2396.00 |
|       17 | 2025 | Μ69Μ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |         4599.00 |            2043.96 |        6642.96 |
|       17 | 2025 | Μ74Α     | ΟΑΕΕ-ΕΦΚΑ                |                 3 |         1050.00 |            6300.00 |        7350.00 |
|       17 | 2025 | Ν06Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          969.00 |            1453.50 |        2422.50 |
|       17 | 2025 | Ν20Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2576.00 |               0.00 |        2576.00 |
|       17 | 2025 | Ν39Μ     | ΟΑΕΕ-ΕΦΚΑ                |                 1 |         1323.00 |             793.80 |        2116.80 |
|       17 | 2025 | Ο22Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          327.00 |            1798.50 |        2125.50 |
|       17 | 2025 | Π10Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          868.00 |            4340.00 |        5208.00 |
|       17 | 2025 | Ρ05Μα    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         8110.00 |               0.00 |        8110.00 |
|       17 | 2025 | Τ26Χ     | ΙΚΑ-ΕΦΚΑ                 |                 2 |         1432.00 |            1432.00 |        2864.00 |
|       17 | 2025 | Υ08Χ     | ΤΣΑΥ                     |                 1 |          631.00 |            2839.50 |        3470.50 |
|       17 | 2025 | Υ09Μ     | ΟΑΕΕ-ΕΦΚΑ                |                 1 |         4729.00 |               0.00 |        4729.00 |
|       17 | 2025 | Φ22Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          827.00 |            3721.50 |        4548.50 |
|       17 | 2025 | Φ24Μ     | ΙΚΑ-ΕΦΚΑ                 |                 2 |         5570.00 |               0.00 |        5570.00 |
|       17 | 2025 | Φ26Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2460.00 |             819.99 |        3279.99 |
|       17 | 2025 | Φ60Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1144.00 |             980.58 |        2124.58 |
|       17 | 2025 | Χ42Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1331.00 |               0.00 |        1331.00 |
|       18 | 2024 | Α02Μβ    | ΕΟΠΥΥ                    |                 1 |         1595.00 |               0.00 |        1595.00 |
|       18 | 2024 | Α29Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          397.00 |            1985.00 |        2382.00 |
|       18 | 2024 | Β02Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1719.00 |               0.00 |        1719.00 |
|       18 | 2024 | Β02Χ     | ΙΚΑ-ΕΦΚΑ                 |                 2 |         2014.00 |            2014.02 |        4028.02 |
|       18 | 2024 | Β04Α     | ΙΚΑ-ΕΦΚΑ                 |                 2 |         1304.00 |           15648.00 |       16952.00 |
|       18 | 2024 | Β21Α     | ΕΟΠΥΥ                    |                 1 |          459.00 |            2295.00 |        2754.00 |
|       18 | 2024 | Β23Α     | ΙΚΑ-ΕΦΚΑ                 |                 3 |          948.00 |            4740.00 |        5688.00 |
|       18 | 2024 | Γ07Α     | ΟΑΕΕ-ΕΦΚΑ                |                 1 |          742.00 |            2968.00 |        3710.00 |
|       18 | 2024 | Γ08Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          719.00 |            9347.00 |       10066.00 |
|       18 | 2024 | Δ11Α     | ΙΚΑ-ΕΦΚΑ                 |                 2 |          808.00 |            8080.00 |        8888.00 |
|       18 | 2024 | Ε07Α     | ΕΟΠΥΥ                    |                 1 |        26508.00 |               0.00 |       26508.00 |
|       18 | 2024 | Ε09Β     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         9669.00 |            1208.62 |       10877.62 |
|       18 | 2024 | Η40Μα    | ΕΟΠΥΥ                    |                 1 |         2654.00 |               0.00 |        2654.00 |
|       18 | 2024 | Η40Μα    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2654.00 |               0.00 |        2654.00 |
|       18 | 2024 | Θ03Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         3297.00 |            2747.50 |        6044.50 |
|       18 | 2024 | Κ07Μβ    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         7279.00 |               0.00 |        7279.00 |
|       18 | 2024 | Κ14Μα    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         3569.00 |             648.90 |        4217.90 |
|       18 | 2024 | Κ16Μ     | ΕΟΠΥΥ                    |                 1 |         1531.00 |            3061.98 |        4592.98 |
|       18 | 2024 | Κ17Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2617.00 |           13085.00 |       15702.00 |
|       18 | 2024 | Κ31Μ     | ΙΚΑ-ΕΦΚΑ                 |                 2 |         4076.00 |            3057.00 |        7133.00 |
|       18 | 2024 | Κ38Χ     | ΕΟΠΥΥ                    |                 3 |         1881.00 |           16929.00 |       18810.00 |
|       18 | 2024 | Λ03Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          886.00 |            2215.00 |        3101.00 |
|       18 | 2024 | Μ18Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          743.00 |            8916.00 |        9659.00 |
|       18 | 2024 | Μ71Μ     | ΕΟΠΥΥ                    |                 3 |         3969.00 |               0.00 |        3969.00 |
|       18 | 2024 | Μ76Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1292.00 |             553.71 |        1845.71 |
|       18 | 2024 | Μ77Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1058.00 |            1057.98 |        2115.98 |
|       18 | 2024 | Ν03Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         5914.00 |               0.00 |        5914.00 |
|       18 | 2024 | Ξ22Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          514.00 |             856.65 |        1370.65 |
|       18 | 2024 | Π10Χ     | ΙΚΑ-ΕΦΚΑ                 |                 2 |         1736.00 |           10416.00 |       12152.00 |
|       18 | 2024 | Π12Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          967.00 |            1933.98 |        2900.98 |
|       18 | 2024 | Σ21Χ     | ΟΑΕΕ-ΕΦΚΑ                |                 1 |         1886.00 |            2640.40 |        4526.40 |
|       18 | 2024 | Τ27Μα    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         3076.00 |               0.00 |        3076.00 |
|       18 | 2024 | Υ03Μβ    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         4426.00 |            1967.12 |        6393.12 |
|       18 | 2024 | Υ05Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1000.00 |             666.66 |        1666.66 |
|       18 | 2024 | Υ22Μ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |         4413.00 |            1260.84 |        5673.84 |
|       18 | 2024 | Φ24Μ     | ΕΟΠΥΥ                    |                 1 |         2785.00 |               0.00 |        2785.00 |
|       18 | 2024 | Χ45Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          965.00 |             482.50 |        1447.50 |
|       18 | 2025 | Α30Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          607.00 |            3035.00 |        3642.00 |
|       18 | 2025 | Γ05Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1374.00 |            7557.00 |        8931.00 |
|       18 | 2025 | Δ01Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         6452.00 |            1433.78 |        7885.78 |
|       18 | 2025 | Δ09Α     | ΙΚΑ-ΕΦΚΑ                 |                 2 |         1376.00 |            5504.00 |        6880.00 |
|       18 | 2025 | Ε01Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |        28907.00 |               0.00 |       28907.00 |
|       18 | 2025 | Ε12Α     | ΕΟΠΥΥ                    |                 1 |         6414.00 |           10690.00 |       17104.00 |
|       18 | 2025 | Ζ01Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |        36068.00 |               0.00 |       36068.00 |
|       18 | 2025 | Θ23Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          405.00 |            1215.00 |        1620.00 |
|       18 | 2025 | Ι20Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          366.00 |            1830.00 |        2196.00 |
|       18 | 2025 | Ι22Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          366.00 |            4758.00 |        5124.00 |
|       18 | 2025 | Κ32Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2062.00 |             515.50 |        2577.50 |
|       18 | 2025 | Κ35Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          521.00 |            1563.00 |        2084.00 |
|       18 | 2025 | Μ04Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         7042.00 |            1564.88 |        8606.88 |
|       18 | 2025 | Ν31Χ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |          840.00 |            2520.00 |        3360.00 |
|       18 | 2025 | Ν36Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          482.00 |            1687.00 |        2169.00 |
|       18 | 2025 | Ξ01Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         3476.00 |            1489.71 |        4965.71 |
|       18 | 2025 | Ο02Α     | ΟΑΕΕ-ΕΦΚΑ                |                 3 |         4833.00 |           14499.00 |       19332.00 |
|       18 | 2025 | Π04Μα    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         4847.00 |               0.00 |        4847.00 |
|       18 | 2025 | Π26Μ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |        10014.00 |               0.00 |       10014.00 |
|       18 | 2025 | Π41Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          412.00 |            1030.00 |        1442.00 |
|       18 | 2025 | Π47Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          335.00 |            1340.00 |        1675.00 |
|       18 | 2025 | Ρ05Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2140.00 |            2853.36 |        4993.36 |
|       18 | 2025 | Τ02Α     | ΙΚΑ-ΕΦΚΑ                 |                 2 |        40558.00 |               0.00 |       40558.00 |
|       18 | 2025 | Τ25Μα    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         5872.00 |               0.00 |        5872.00 |
|       18 | 2025 | Υ20Μβ    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1300.00 |            1083.35 |        2383.35 |
|       18 | 2025 | Χ44Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1152.00 |               0.00 |        1152.00 |
|       18 | 2025 | Ω02Χ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |         4827.00 |           26548.50 |       31375.50 |
|       18 | 2025 | Ω35Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          265.00 |            2650.00 |        2915.00 |
|       19 | 2024 | S20Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          934.00 |           12142.00 |       13076.00 |
|       19 | 2024 | S25Α     | ΙΚΑ-ΕΦΚΑ                 |                 2 |         2164.00 |             541.00 |        2705.00 |
|       19 | 2024 | Α35Μβ    | ΟΑΕΕ-ΕΦΚΑ                |                 1 |          973.00 |            1751.40 |        2724.40 |
|       19 | 2024 | Β24Α     | ΕΟΠΥΥ                    |                 1 |          296.00 |            1480.00 |        1776.00 |
|       19 | 2024 | Γ06Μ     | ΕΟΠΥΥ                    |                 1 |         1649.00 |             412.25 |        2061.25 |
|       19 | 2024 | Δ09Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          688.00 |            1720.00 |        2408.00 |
|       19 | 2024 | Ε07Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |        26508.00 |               0.00 |       26508.00 |
|       19 | 2024 | Ε08Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         3683.00 |             368.30 |        4051.30 |
|       19 | 2024 | Η40Μβ    | ΙΚΑ-ΕΦΚΑ                 |                 1 |          965.00 |            1351.00 |        2316.00 |
|       19 | 2024 | Θ09Χα    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2080.00 |            1188.56 |        3268.56 |
|       19 | 2024 | Θ21Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2599.00 |             216.58 |        2815.58 |
|       19 | 2024 | Θ24Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1829.00 |               0.00 |        1829.00 |
|       19 | 2024 | Κ04Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |        13155.00 |               0.00 |       13155.00 |
|       19 | 2024 | Κ04Μ     | ΟΑΕΕ-ΕΦΚΑ                |                 1 |        13155.00 |               0.00 |       13155.00 |
|       19 | 2024 | Κ08Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         8956.00 |               0.00 |        8956.00 |
|       19 | 2024 | Κ09Μβ    | ΙΚΑ-ΕΦΚΑ                 |                 2 |         7234.00 |               0.00 |        7234.00 |
|       19 | 2024 | Κ22Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         7753.00 |               0.00 |        7753.00 |
|       19 | 2024 | Λ04Χ     | ΙΚΑ-ΕΦΚΑ                 |                 2 |         1142.00 |            3426.00 |        4568.00 |
|       19 | 2024 | Λ21Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          420.00 |            1260.00 |        1680.00 |
|       19 | 2024 | Ν05Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          439.00 |            2634.00 |        3073.00 |
|       19 | 2024 | Ν06Μ     | ΕΟΠΥΥ                    |                 1 |         3297.00 |               0.00 |        3297.00 |
|       19 | 2024 | Ν25Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          482.00 |             964.00 |        1446.00 |
|       19 | 2024 | Ν26Μ     | ΟΑΕΕ-ΕΦΚΑ                |                 1 |         2062.00 |             916.44 |        2978.44 |
|       19 | 2024 | Ν32Μ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |         9525.00 |               0.00 |        9525.00 |
|       19 | 2024 | Ο03Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          837.00 |            7533.00 |        8370.00 |
|       19 | 2025 | G01Μα    | ΙΚΑ-ΕΦΚΑ                 |                 3 |        17127.00 |               0.00 |       17127.00 |
|       19 | 2025 | Α12Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         3984.00 |               0.00 |        3984.00 |
|       19 | 2025 | Α20Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         3696.00 |               0.00 |        3696.00 |
|       19 | 2025 | Α22Μα    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1938.00 |               0.00 |        1938.00 |
|       19 | 2025 | Α27Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          864.00 |            1944.00 |        2808.00 |
|       19 | 2025 | Γ01Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2964.00 |               0.00 |        2964.00 |
|       19 | 2025 | Γ06Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1649.00 |            1236.75 |        2885.75 |
|       19 | 2025 | Γ22Α     | ΕΟΠΥΥ                    |                 3 |          771.00 |            7710.00 |        8481.00 |
|       19 | 2025 | Ε08Χ     | ΙΚΑ-ΕΦΚΑ                 |                 2 |         7366.00 |             736.60 |        8102.60 |
|       19 | 2025 | Ζ20Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          241.00 |            3133.00 |        3374.00 |
|       19 | 2025 | Η02Μβ    | ΙΚΑ-ΕΦΚΑ                 |                 2 |         5156.00 |            1718.64 |        6874.64 |
|       19 | 2025 | Η42Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1938.00 |               0.00 |        1938.00 |
|       19 | 2025 | Θ06Χ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |         4743.00 |           14229.00 |       18972.00 |
|       19 | 2025 | Θ20Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         4296.00 |               0.00 |        4296.00 |
|       19 | 2025 | Ι21Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1089.00 |            1089.00 |        2178.00 |
|       19 | 2025 | Κ47Α     | ΟΑΕΕ-ΕΦΚΑ                |                 2 |         4846.00 |            2422.98 |        7268.98 |
|       19 | 2025 | Μ02Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         3430.00 |            1715.00 |        5145.00 |
|       19 | 2025 | Μ16Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1588.00 |            8734.00 |       10322.00 |
|       19 | 2025 | Μ19Χ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |         5712.00 |            8568.00 |       14280.00 |
|       19 | 2025 | Μ66Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2436.00 |               0.00 |        2436.00 |
|       19 | 2025 | Ν02Μα    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         7730.00 |               0.00 |        7730.00 |
|       19 | 2025 | Ν04Μ     | ΟΑΕΕ-ΕΦΚΑ                |                 1 |         4267.00 |             711.16 |        4978.16 |
|       19 | 2025 | Ν37Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          335.00 |            1172.50 |        1507.50 |
|       19 | 2025 | Ν41Μ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |         5511.00 |               0.00 |        5511.00 |
|       19 | 2025 | Ο17Α     | ΙΚΑ-ΕΦΚΑ                 |                 2 |         4846.00 |            1453.80 |        6299.80 |
|       19 | 2025 | Ο20Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1035.00 |            1811.25 |        2846.25 |
|       19 | 2025 | Π01Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         6489.00 |               0.00 |        6489.00 |
|       19 | 2025 | Π03Χβ    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1813.00 |            4079.25 |        5892.25 |
|       19 | 2025 | Π44Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1073.00 |            4292.00 |        5365.00 |
|       19 | 2025 | Ρ05Μα    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         8110.00 |               0.00 |        8110.00 |
|       19 | 2025 | Σ04Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1694.00 |               0.00 |        1694.00 |
|       19 | 2025 | Σ20Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         7435.00 |               0.00 |        7435.00 |
|       19 | 2025 | Τ25Μβ    | ΕΟΠΥΥ                    |                 1 |         4145.00 |               0.00 |        4145.00 |
|       19 | 2025 | Τ26Μα    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         3719.00 |               0.00 |        3719.00 |
|       19 | 2025 | Τ26Μβ    | ΙΚΑ-ΕΦΚΑ                 |                 3 |         7038.00 |               0.00 |        7038.00 |
|       19 | 2025 | Υ03Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2992.00 |               0.00 |        2992.00 |
|       19 | 2025 | Υ04Χβ    | ΤΣΑΥ                     |                 1 |         1605.00 |            3745.00 |        5350.00 |
|       19 | 2025 | Υ23Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1564.00 |               0.00 |        1564.00 |
|       19 | 2025 | Φ24Μ     | ΕΟΠΥΥ                    |                 1 |         2785.00 |             253.18 |        3038.18 |
|       19 | 2025 | Φ60Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1144.00 |             817.15 |        1961.15 |
+----------+------+----------+--------------------------+-------------------+-----------------+--------------------+----------------+
1235 rows in set (0.02 sec)

